tweet_id,text,name,jpg_url,favorite_count,retweet_count,user_count,dog_stage,date,time,rating,dog_breed,conf_lvl
832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",Miguel,https://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg,26404.0,7031.0,3200892.0,doggo,2017-02-16,01:04:13,12.0,Irish_terrier,0.716932
831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,Emanuel,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,369.0,39.0,3200892.0,doggo,2017-02-15,18:54:34,12.0,pug,0.914685
831926988323639298,@UNC can confirm 12/10,None,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,30380.0,7458.0,3200892.0,,2017-02-15,18:03:45,12.0,cocker_spaniel,0.150424
831670449226514432,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,Daisy,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,7908.0,2243.0,3200892.0,,2017-02-15,01:04:21,13.0,Border_collie,0.599454
831650051525054464,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",None,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,9872.0,2632.0,3200892.0,,2017-02-14,23:43:18,13.0,West_Highland_white_terrier,0.5861729999999999
831552930092285952,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,Dutch,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,10042.0,1744.0,3200892.0,,2017-02-14,17:17:22,13.0,Doberman,0.605358
831322785565769729,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,Pete,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,7117.0,1264.0,3200892.0,doggo,2017-02-14,02:02:51,12.0,golden_retriever,0.5659810000000001
831315979191906304,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,None,https://pbs.twimg.com/media/CVVV1wJWoAEcOyk.jpg,12819.0,2786.0,3200892.0,pupper,2017-02-14,01:35:49,13.0,Chihuahua,0.160274
831262627380748289,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,Tucker,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,8735.0,1735.0,3200892.0,,2017-02-13,22:03:49,12.0,kuvasz,0.777659
830956169170665475,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,Reggie,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,73397.0,19297.0,3200892.0,,2017-02-13,01:46:03,12.0,Great_Pyrenees,0.755945
830583320585068544,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,Lilly,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,0.0,6554.0,3200892.0,,2017-02-12,01:04:29,13.0,toy_poodle,0.8201579999999999
829861396166877184,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,Mia,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,34913.0,12224.0,3200892.0,,2017-02-10,01:15:49,12.0,Chesapeake_Bay_retriever,0.420155
829449946868879360,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,None,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,38074.0,10706.0,3200892.0,doggo,2017-02-08,22:00:52,11.0,Pembroke,0.5825600000000001
829374341691346946,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,Astrid,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,26952.0,8530.0,3200892.0,doggo,2017-02-08,17:00:26,13.0,Chihuahua,0.412362
828770345708580865,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,Alfie,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,40241.0,12882.0,3200892.0,,2017-02-07,01:00:22,13.0,Chihuahua,0.292343
828708714936930305,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,Fiona,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,10467.0,1544.0,3200892.0,,2017-02-06,20:55:28,10.0,toy_poodle,0.678046
828409743546925057,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,Mutt,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,8398.0,1477.0,3200892.0,,2017-02-06,01:07:28,12.0,pug,0.8364209999999999
828408677031882754,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,Bear,https://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg,13864.0,2554.0,3200892.0,,2017-02-06,01:03:14,12.0,basset,0.219461
828376505180889089,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",Beebop,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,13756.0,3344.0,3200892.0,,2017-02-05,22:55:23,13.0,Lakeland_terrier,0.8366319999999999
828372645993398273,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,Alexander,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,2408.0,195.0,3200892.0,,2017-02-05,22:40:03,12.0,French_bulldog,0.7195590000000001
828361771580813312,Beebop and Doobert should start a band 12/10 would listen,None,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,12923.0,3260.0,3200892.0,,2017-02-05,21:56:51,12.0,chow,0.517255
828011680017821696,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,Brutus,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,22180.0,5987.0,3200892.0,,2017-02-04,22:45:42,11.0,schipperke,0.8880819999999999
827933404142436356,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,Kona,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,16983.0,3433.0,3200892.0,pupper,2017-02-04,17:34:40,12.0,Airedale,0.443004
827653905312006145,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,Boots,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,8143.0,1082.0,3200892.0,,2017-02-03,23:04:02,12.0,Shih-Tzu,0.610453
827600520311402496,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,Tucker,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,17523.0,3510.0,3200892.0,,2017-02-03,19:31:54,13.0,golden_retriever,0.889241
827324948884643840,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",Ralphie,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,0.0,13517.0,3200892.0,,2017-02-03,01:16:53,12.0,miniature_pinscher,0.384099
827199976799354881,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,Charlie,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,23767.0,5757.0,3200892.0,,2017-02-02,17:00:17,13.0,Chihuahua,0.013559200000000002
826958653328592898,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,Loki,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,40325.0,11878.0,3200892.0,doggo,2017-02-02,01:01:21,12.0,Chihuahua,0.541408
826848821049180160,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,Cupid,https://pbs.twimg.com/media/CVg0SVRWEAAsBrS.jpg,0.0,4521.0,3200892.0,doggo,2017-02-01,17:44:55,13.0,Pomeranian,0.064627
826598799820865537,"I was going to do 007/10, but the joke wasn't worth the &lt;10 rating",None,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,11117.0,2709.0,3200892.0,,2017-02-01,01:11:25,7.0,golden_retriever,0.672808
826598365270007810,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,Pawnd,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,20275.0,4821.0,3200892.0,,2017-02-01,01:09:42,13.0,Rottweiler,0.5292479999999999
826476773533745153,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,Pilot,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,14614.0,2965.0,3200892.0,doggo,2017-01-31,17:06:32,12.0,English_setter,0.6965680000000001
826115272272650244,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,Ike,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,11525.0,2146.0,3200893.0,,2017-01-30,17:10:04,13.0,beagle,0.985062
825876512159186944,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,Mo,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,14025.0,2848.0,3200893.0,,2017-01-30,01:21:19,11.0,golden_retriever,0.113946
825829644528148480,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,Toby,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,56413.0,19669.0,3200894.0,,2017-01-29,22:15:05,12.0,Newfoundland,0.223101
825535076884762624,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,None,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,20181.0,5244.0,3200894.0,puppo,2017-01-29,02:44:34,14.0,pug,0.0190443
825147591692263424,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,Sweet,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,0.0,1483.0,3200894.0,,2017-01-28,01:04:51,13.0,bull_mastiff,0.700625
825026590719483904,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",Pablo,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,0.0,6288.0,3200894.0,puppo,2017-01-27,17:04:02,12.0,Samoyed,0.989853
824775126675836928,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,Scooter,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,11113.0,1993.0,3200894.0,,2017-01-27,00:24:48,12.0,soft-coated_wheaten_terrier,0.340806
824663926340194305,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,Wilson,https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg,12999.0,11848.0,3200894.0,,2017-01-26,17:02:56,13.0,Chesapeake_Bay_retriever,0.38222
824025158776213504,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW",None,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,11755.0,3123.0,3200894.0,,2017-01-24,22:44:42,14.0,Shih-Tzu,0.165383
823939628516474880,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,Cash,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,0.0,12953.0,3200894.0,,2017-01-24,17:04:50,12.0,German_short-haired_pointer,0.935771
823699002998870016,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,Winston,https://pbs.twimg.com/media/CVl_qbjW4AA8Mam.jpg,14376.0,3031.0,3200894.0,,2017-01-24,01:08:40,12.0,Chihuahua,0.330171
823581115634085888,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,Crawford,https://pbs.twimg.com/media/CVmA_osW4AArAU1.jpg,777.0,31.0,3200894.0,,2017-01-23,17:20:14,11.0,Maltese_dog,0.607401
823322678127919110,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,Wyatt,https://pbs.twimg.com/media/CVoha_IU4AAZ7vi.jpg,0.0,11421.0,3200894.0,,2017-01-23,00:13:17,11.0,Brabancon_griffon,0.216767
822975315408461824,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,Albus,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,132810.0,48265.0,3200894.0,,2017-01-22,01:12:59,12.0,schipperke,0.115984
822872901745569793,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,None,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,14576.0,2622.0,3200894.0,puppo,2017-01-21,18:26:02,13.0,pug,0.5861609999999999
822610361945911296,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,None,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,20083.0,7390.0,3200894.0,,2017-01-21,01:02:48,12.0,collie,0.992732
822489057087389700,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,Paisley,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,31800.0,17209.0,3200894.0,,2017-01-20,17:00:46,13.0,Pomeranian,0.6485
822462944365645825,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",Gabe,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,38832.0,11421.0,3200894.0,pupper,2017-01-20,15:17:01,14.0,toy_poodle,0.685617
822244816520155136,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,None,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,0.0,5571.0,3200894.0,,2017-01-20,00:50:15,11.0,Eskimo_dog,0.358459
821765923262631936,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,Duchess,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,8871.0,2030.0,3200894.0,doggo,2017-01-18,17:07:18,13.0,Cardigan,0.984725
821407182352777218,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,Sundance,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,280.0,10.0,3200894.0,doggo,2017-01-17,17:21:47,14.0,Pomeranian,0.666957
821153421864615936,@imgur for a polar bear tho I'd say 13/10 is appropriate,None,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,9718.0,2320.0,3200894.0,,2017-01-17,00:33:26,13.0,Eskimo_dog,0.615741
821149554670182400,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,Luca,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,10645.0,2487.0,3200894.0,,2017-01-17,00:18:04,12.0,Greater_Swiss_Mountain_dog,0.519428
821044531881721856,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,Flash,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,0.0,7733.0,3200894.0,,2017-01-16,17:20:45,12.0,pug,0.6229210000000001
820314633777061888,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",None,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,21979.0,7246.0,3200894.0,,2017-01-14,17:00:24,14.0,beagle,0.0194268
820078625395449857,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,None,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,0.0,1369.0,3200894.0,,2017-01-14,01:22:35,12.0,Chihuahua,0.28720100000000004
819952236453363712,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",Oliver,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,14305.0,5607.0,3200894.0,puppo,2017-01-13,17:00:21,13.0,Shih-Tzu,0.105416
819924195358416896,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,None,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,14916.0,3604.0,3200894.0,doggo,2017-01-13,15:08:56,11.0,Brabancon_griffon,0.409909
819711362133872643,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,Howie,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,10606.0,2271.0,3200894.0,,2017-01-13,01:03:12,11.0,chow,0.52623
819347104292290561,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,Anna,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,2550.0,462.0,3200894.0,,2017-01-12,00:55:47,12.0,Pomeranian,0.846986
819238181065359361,"Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv",None,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,25652.0,7733.0,3200894.0,pupper,2017-01-11,17:42:57,10.0,basset,0.335692
819227688460238848,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,Finn,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,0.0,42228.0,3200894.0,,2017-01-11,17:01:16,12.0,flat-coated_retriever,0.837448
819004803107983360,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,Bo,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,0.0,24069.0,3200894.0,,2017-01-11,02:15:36,14.0,Pomeranian,0.948537
818627210458333184,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,Wafer,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,10971.0,2982.0,3200894.0,,2017-01-10,01:15:10,13.0,Bernese_mountain_dog,0.583054
818614493328580609,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,Bear,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,0.0,7126.0,3200894.0,,2017-01-10,00:24:38,12.0,vizsla,0.665516
818536468981415936,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,Tom,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,0.0,9366.0,3200894.0,,2017-01-09,19:14:36,11.0,Samoyed,0.634695
818259473185828864,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,Florence,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,13671.0,3014.0,3200894.0,,2017-01-09,00:53:55,12.0,Chihuahua,0.407016
817908911860748288,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",None,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,57622.0,31314.0,3200894.0,,2017-01-08,01:40:55,12.0,miniature_poodle,0.349561
817827839487737858,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,Buddy,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,11901.0,3084.0,3200894.0,,2017-01-07,20:18:46,13.0,Labrador_retriever,0.8019029999999999
817777686764523521,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",Dido,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,13105.0,3505.0,3200894.0,doggo,2017-01-07,16:59:28,13.0,giant_schnauzer,0.119693
817536400337801217,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",Eugene,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,0.0,3917.0,3200894.0,,2017-01-07,01:00:41,12.0,Pembroke,0.8764790000000001
817423860136083457,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,Ken,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,6267.0,1131.0,3200894.0,,2017-01-06,17:33:29,13.0,Rottweiler,0.591829
817415592588222464,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",Strudel,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,0.0,9907.0,3200895.0,,2017-01-06,17:00:38,11.0,Pembroke,0.655279
817171292965273600,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,Tebow,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,13367.0,3011.0,3200895.0,,2017-01-06,00:49:53,13.0,golden_retriever,0.258372
817120970343411712,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,None,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,9517.0,1927.0,3200895.0,,2017-01-05,21:29:55,13.0,Samoyed,0.978007
817056546584727552,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,Chloe,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,0.0,5496.0,3200895.0,,2017-01-05,17:13:55,11.0,dalmatian,0.989519
816450570814898180,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,Moose,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,9564.0,2269.0,3200895.0,,2017-01-04,01:05:59,13.0,Labrador_retriever,0.458746
816336735214911488,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,Dudley,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,9927.0,2500.0,3200895.0,,2017-01-03,17:33:39,11.0,Cardigan,0.229944
816091915477250048,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,Comet,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,0.0,1207.0,3200895.0,,2017-01-03,01:20:49,12.0,golden_retriever,0.949215
815990720817401858,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",Jack,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg,25057.0,9907.0,3200895.0,doggo,2017-01-02,18:38:42,11.0,standard_poodle,0.132569
815966073409433600,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,None,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,0.0,4797.0,3200895.0,pupper,2017-01-02,17:00:46,13.0,Pembroke,0.773135
815639385530101762,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,Titan,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,11467.0,4407.0,3200895.0,,2017-01-01,19:22:38,12.0,Labrador_retriever,0.479008
815390420867969024,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,None,https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg,8485.0,1505.0,3200895.0,,2017-01-01,02:53:20,13.0,Chihuahua,0.4163850000000001
814986499976527872,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,Cooper,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,12511.0,3130.0,3200895.0,pupper,2016-12-31,00:08:17,11.0,Labrador_retriever,0.986548
814530161257443328,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,Alf,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,32000.0,10080.0,3200895.0,,2016-12-29,17:54:58,12.0,vizsla,0.5195890000000001
813910438903693312,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,Chubbs,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,40402.0,16267.0,3200895.0,doggo,2016-12-28,00:52:25,11.0,cocker_spaniel,0.299708
813812741911748608,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",Gary,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,9300.0,2060.0,3200895.0,,2016-12-27,18:24:12,14.0,Pembroke,0.918441
813800681631023104,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,Sky,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,20783.0,8476.0,3200895.0,,2016-12-27,17:36:16,12.0,chow,0.749368
813217897535406080,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,Atlas,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,10192.0,2090.0,3200895.0,,2016-12-26,03:00:30,13.0,English_springer,0.9903
813202720496779264,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,None,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,22085.0,5096.0,3200895.0,doggo,2016-12-26,02:00:11,11.0,Staffordshire_bullterrier,0.0593442
813187593374461952,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,None,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,10384.0,2236.0,3200895.0,,2016-12-26,01:00:05,13.0,standard_schnauzer,0.4414270000000001
